ad_id,title,price,lat,lon,Provinsi,Kota/kabupaten,Kecamatan,Luas_bangunan,Luas_tanah,Kamar_tidur,Kamar_Mandi,parameter-external_source_url,Tipe,Fasilitas,Lantai,description
944602070,Cluster tanpa dp dekat stasiun ui kelapa dua depok,967777000.0,-6.363,106.815,Jawa Barat,Depok Kota,Beji,75,56,3,2,https://www.lamudi.co.id/properti/41032-73-f66b7b6ba6d7-5130-19d9a80-9548-7652?i=AIIsYEA,rumah,,2,"RUMAH CLASSIC 2,5 LANTAI STRATEGIS DI KELAPA DUA DEPOK  Lokasi Premium: Kelapa Dua, Depok — hanya selangkah dari: • Kampus Gunadarma • Sekolah negeri & swasta unggulan • Tol Cijago/Margonda dan Tol Cisalak • Rumah Sakit Brimob dan RS Citra Arafiq • Supermarket, minimarket, pasar Pal dan pusat aktivitas bisnis   Spesifikasi Rumah: Tipe 2,5 Lantai • Luas Bangunan: 70 m² • Luas Tanah: 56 - 60 m² • 3 Kamar Tidur • 2 Kamar Mandi • Kitchen • Rooftop • Carport"
944601919,Rumah tanpa dp dekat stasiun depok lam,579999000.0,-6.394,106.795,Jawa Barat,Depok Kota,Pancoran Mas,40,60,2,1,https://www.lamudi.co.id/properti/41032-73-9016754eae4b-7c1a-19d9a7e-bbcf-7731?i=AJGkiyY,rumah,,1,"Rumah 1 Lantai Murah dekat stasiun depok dan citayam Depok  Lokasi Pondok Terong, Cipayung, Depok..  Harga mulai dari 580 JT-an Free biaya-biaya kecuali Asuransi jiwa, Asuransi Kebakaran Dan Saldo blokir.   Bonus  - 1 unit AC - Mesin Air - Torent Air  - Garansi 3 bulan  LOKASI - Dekat pusat perbelanja'an - Dekat sarana pendidikan SD,SMP dan SMA - Dekat Rumah sakit - Dekat Tempat-tempat kuliner - Dekat dengan masjid - Dekat Pesantren / STKIP Arrahmahiyah  - SD negeri Cipayung Pondok Terong  - Yayasan Pendidikan Al Farabi - Pintu tol Margonda ±15 Menit - Stasiun Citayam ± 5 Menit - Stasiun Depok Lama ± 10 menit - Dekat pasar Tradisional - Dekat ke GDC Depok  Legalitas: SHM, IMB, PBB  Ayo buruan segera booking dan Amankan unitny"
944535953,Cluster jepang Dekat pintu tol Desari Sawangan Pancoran mas Depok,794000000.0,-6.389,106.785,Jawa Barat,Depok Kota,Limo,55,60,3,2,https://www.lamudi.co.id/properti/41032-73-4ec867436f07-c45c-19d8e8e-9a1e-7826?i=AKqpxq0,rumah,,2,Cluster minimalis modern terbaru di Pancoran mas Depok  Dengan konsep Japanese  Hanya 600 Meter ke pintu tol Desari Sawangan Pancoran mas Depok  Harga mulai 700 Juta-an  Bonus semi furnished  Free biaya biaya  Legalitas SHM IMB PBB
944753792,Perumahan tanpa masuk gang sawangan depok,865557000.0,-6.402,106.766,Jawa Barat,Depok Kota,Sawangan,85,72,3,2,https://www.lamudi.co.id/properti/41032-73-e7c2feee1520-61e5-19db8e5-b457-7634?i=AI_plq8,rumah,,2,"PERUMAHAN SIAP HUNI DEKAT TRANSJAKARTA-LEBAK BULUS DI SAWANGAN DEPOK -   Total ada 140 unit rumah One Gate Sistem  Spesifikasi Rumah : Ready Stok - 2 Lantai Modern Minimalis - 3 Kamar Tidur - 2 Kamar Mandi - Ruang Tamu & Keluarga Nyaman - Dapur Luas - Carport - Taman Depan dan Belakang - Listrik undeground - Row Jalan 7 Meter  Lokasi Strategis di Sawangan, Depok: - Nempel Jalan Utama Muchtar - Dekat Halte TransJakarta Sawangan - 10 Menit ke Akses Tol Desari - Dekat Sarana Wisata, Pendidikan, Kesehatan, & Tempat Ibadah - Lingkungan Asri & Nyaman  Banyak Bonus Menarik! (Bonus bisa disesuaikan: kanopi, kitchen set, pompa air, tandon, pagar, dll)  Info detail :"
944695740,Rumah tanpa DP listrik underground di sawangan Depok,860000000.0,-6.379,106.769,Jawa Barat,Depok Kota,Limo,85,72,3,2,https://www.lamudi.co.id/properti/41032-73-bf88bae7c867-8b5b-19dae50-8adb-7286?i=AJTC2Zc,rumah,,2,"PERUMAHAN SIAP HUNI DEKAT TRANSJAKARTA-LEBAK BULUS DI SAWANGAN DEPOK   One Gate Sistem Spesifikasi Rumah :  Ready Stok- 2 Lantai Modern Minimalis - 3 Kamar Tidur- 2 Kamar Mandi - Ruang Tamu & Keluarga Nyaman - Dapur Luas- Carport - Taman Depan dan Belakang - Listrik undeground - Row Jalan 7 Meter Lokasi Strategis di Sawangan, Depok: - Nempel Jalan Utama Muchtar - Dekat Halte TransJakarta Sawangan - 10 Menit ke Akses Tol Desar i- Dekat Sarana Wisata, Pendidikan, Kesehatan, & Tempat Ibadah   - Lingkungan Asri & Nyaman Banyak Bonus Menarik!(Bonus bisa disesuaikan: kanopi, kitchen set, pompa air, tandon, pagar, dll)"
945120067,Rumah Modern Minimalis,350000000.0,-6.427,106.8,Jawa Barat,Depok Kota,Cipayung,55,60,2,1,,rumah,,,"Dijual Rumah Modern Minimalis! LT/LB: 60/55 m² SHM + IMB Aman Banjir Akses 10 menit ke stasiun Depok Lama dan ITC Mall Lingkungan asri dan aman , dijual karena BU , nego tipis"
944870229,Dijual rumah cantik luas 162 meter harga 695 juta nego di Depok 2,695000000.0,-6.4,106.837,Jawa Barat,Depok Kota,Sukmajaya,162,162,3,2,https://www.lamudi.co.id/properti/41032-73-1508b145f5fa-1a75-19dcfd7-ab50-7242?i=F6vSeg,rumah,,1,"Dijual rumah cantik siap huni  Harga 695 juta nego Luas tanah 162 meter Luas bangunan 150 meter Kamar tidur 3 Kamar mandi 2 Listrik 1300 watt Air sumur bor mesin jet pump Surat SHM Garasi muat 3 mobil Lingkungan nyaman dan tidak banjir Akses jalan lebar masuk mobil Akses dekat ke Jl. Juanda dan pintu TOL Cijago Dekat ke Stasiun Depok Baru dN Terminal Margonda Dekat ke sekolah sekolah, klinik, apotek, rumah sakit, mini market dan pasar."
945119883,"Rumah ini bukan sekadar bangunan…
ini ruang hidup yang “punya napas”.

Di tengah padatnya Jakarta, ada satu titik tenang di sawangan pasir putih",285000000.0,-6.422,106.782,Jawa Barat,Depok Kota,Cipayung,40,70,2,1,https://www.lamudi.co.id/properti/41032-73-620bde105339-5586-19e0290-93d4-7089?i=NXKHnA,rumah,"garasi, garden",1,"Rumah ini bukan sekadar bangunan… ini ruang hidup yang “punya napas”.  Di tengah padatnya Jakarta, ada satu titik tenang di sawangan pasir putih tanah luas, energi lapang, dan aura yang jarang ditemukan. Bukan cuma buat tinggal… tapi buat bertumbuh.  Cocok untuk kamu yang ngerasa: “gue butuh tempat yang lebih dari sekadar alamat.”  Halaman lega, sirkulasi udara hidup, dan vibe yang bikin pikiran nggak sesak. Rumah seperti ini biasanya nggak nunggu lama… karena yang peka, pasti langsung ngerti nilainya.  Kalau kamu merasa terpanggil… jangan cuma lihat—datang dan rasakan sendiri.    Bangunan 40 Luas tanah 70 kamar tidur 2 kamar mandi 1 Ruang tamu Dapur  Taman Carpot mobil Listrik 1300 watt Air Jetpum Toren  PINTU TOL SAWANGAN TRANS JAKARTA STASIUN DEPOK    RSUD DEPOK KLINIK 24 JAM SUPERINDO SAWANGAN PASAR BERSIH SEKOLAH MASJID ATM CENTRE ALFAMIDI INDOMART PUSAT BISNIS LAINYA"
937370628,Dijual Cepat Rumah di Shilla Sawangan Depok,1350000000.0,-6.402,106.774,Jawa Barat,Depok Kota,Sawangan,102,84,3,2,https://www.lamudi.co.id/properti/41032-73-d1f4ef087e90-b146-198710e-841c-746d?i=AJ1CNYU,rumah,garasi,,22-68  DIJUAL RUMAH SHILLA SAWANGAN CLUSTER GROOVE DEPOK   SHM   Luas tanah 84  Luas bangunan 102  Listrik 2200  Kamar tidur 3   Kamar mandi 2   Taman  ada   Air  Pam  Ukuran berapa kali 7 x 12  Semi furnished    Lingkungan Nyaman & Asri Dg Udara Yg Sejuk Dg View Danau   Dekat Ke Mall The Park Sawangan hanya 5 Menit   Tol Pamulang hanya 10 Menit    Tol Sawangan Hanya 15 Menit  Harga  1.5 M nego
945119631,Cash dan KPR,545000000.0,-6.427,106.782,Jawa Barat,Depok Kota,Cipayung,43,65,2,1,https://www.lamudi.co.id/properti/41032-73-e10086ba6bee-6d9b-19e01fe-a9de-7768?i=XWIVlg,rumah,garasi,1,"Rumah siap huni  KPR Bank  Booking Ringan cukup bayar 3 jt  Luas Tanah        : 65 m2 Luas Bangunan : 43 m2  Legalitas :  * SHM * IMB/PGB  Bistek/spesifikasi : * Kusen pintu alumunium * genteng Flat * baja ringan 0.75 * Lantai granit 60 x 60 cm * Hebel 7.5 x 20 x 60 * Carpot keramik motif kasar 40 x 40 * Pelapon gypsum finish list gypsum * Lampu downlight * Toren air 500 liter + Radar otomatis * Mesin Jet pump 250 watt * listrik 1300 watt token * Closed duduk toto std  * Full asesoris hand sower dan jet shower nya * dinding kamar mandi sudah, keramik 40 x 60 *"
945119576,(HOT) Jual Rumah Baru Di Cipayung Kota Depok Siap Huni Cluster Murah Minimalis,425900000.0,-6.422,106.799,Jawa Barat,Depok Kota,Cipayung,39,61,3,1,https://www.lamudi.co.id/properti/41032-73-748e7dfd5dae-1195-19e0253-a47c-730c?i=AK5ph6A,rumah,"garasi, garden",2,"Bismillah  Hunian Kekinian, Strategis, Nyaman dan Terjangkau.   Strategis 10 menit ke Stasiun Depok  Hunian Modern di Depok dengan Harga Spesial  Keunggulan :  Pos Satpam 24/7 Lingkungan Muslim Musholla untuk ibadah tenang Row jalan utama 6 meter Gardu Khusus Perumahan dan Taman Hijau  Sudah banyak dihuni dan Bebas Banjir  Strategis : 10 menit ke KRL Stasiun Depok Lama 12 menit ke RS Bunda Aliyah 15 menit ke Mall ITC Depok 20 menit ke Tol Sawangan 4 (Desari) 30 menit ke Universitas Indonesia  Kesempatan langka!_ Last unit ini tidak akan terulang. Ambil keputusan tepat sekarang, sebelum terlambat  Minat Survey Lokasi Hubungi EKA NURHIDAYATI"
943603254,Rumah strategis di sawangan depok,800000000.0,-6.424,106.783,Jawa Barat,Depok Kota,Cipayung,141,141,3,2,https://www.lamudi.co.id/properti/41032-73-6781d2c41cf0-3079-19cb740-aad3-7e27?i=WJE4Xg,rumah,"ac, garden, garasi",1,Sudah SHM  Masuk Mobil  2km dari Pintu Toll Sawangan Depok  300 meter Dari Jalan Raya Muhtar Sawangan  300 meter dari RS Permata Sawangan Depok  Siap Survey kapan aja bonus 3 AC jika deal Harga penawaran 800 juta
944709879,Jual Dave Apartment (Lokasi dibelakang UI),400000000.0,-6.375,106.823,Jawa Barat,Depok Kota,Beji,22,22,1,1,,apartemen,"ac, carport, garasi, garden, gordyn, pam, swimmingpool, telephone",19,Jual Cepat - Nego sampai jadi Apartment dekat UI Cocok untuk mahasiswa Full furnished
942764433,Jual Rumah Di Citayam,1800000000.0,-6.449,106.81,Jawa Barat,Depok Kota,Cipayung,305,305,4,3,https://www.lamudi.co.id/properti/41032-73-2ce3a81f8640-5a51-19c0e4c-90da-7d50?i=AKSXFk0,rumah,"ac, garasi",1,"Luas tanah 305m² Luas bangunan 250m²  - Kamar tidur 4 - Kamar mandi 3  - Dapur kotor 1 - Dapur bersih 1 - Ruang tamu - Ruang keluarga - Ruang makan - Ruang santai semi outdoor - Mushola - 1 lantai atas khusus gudang 30m² - Garasi buat 4 mobil - Listrik 5500 VA - Air jetpam 1 + 1 pompa pendorong - Water heater 2 unit (bonus) - Exhaust fan 5 (2 di toilet, 1 dapur, 1  Mushola, 1 kamar) BONUS - Full Wallpaper di ruang tamu - Pintu kusen full Alumunium - Pagar 12m full laser cutting - Cover atap laser cutting - Vertical Garden di Diruang belakang - CCTV 7 titik + monitornya (Bonus)"
944376222,Perumahan D Talago Regency,1550000000.0,-6.401,106.799,Jawa Barat,Depok Kota,,90,84,3,3,,rumah,"ac, carport, garden, garasi",2,"Cukup Bayar 10 Juta All In  Dp 0%   SPESIFIKASI   Kamar tidur: 3 Kamar mandi: 3 Garasi Carport 2 mobil Luas tanah: 84 m2 Luas bangunan: 90 m2 Berapa lantai? 2 lantai Listrik - Underground/Bawah Tanah  FASILITAS  Musholla  Taman  Playground  One Gate System CCTV 24 Jam   AKSES   300 Meter Dari Pintu Exit Tol Sawangan  Selangka Ke Kantor TB Simatupang  Di Kelilingi Swalayan Dan Perbankan  Dekat Dengan Fasilitas Publik  Akses Mobilitas Perumahan 2 Mobil 5 minutes - Depok Town Square 5 minutus - RS Bakti Yudha   Harga Mulai : Rp 1,550,000,000,- (NEGO) Surat: SHM+IMB  LIMITED UNIT!!! Sisa 4 Unit"
945119544,Jual Rumah Baru Siap Huni Di Beji Tanah Baru Kota Depok (204) Dekat Tol Kukusan,1050000000.0,-6.374,106.803,Jawa Barat,Depok Kota,Beji,105,67,3,2,https://www.lamudi.co.id/properti/41032-73-e78a3dd8777b-e116-19e0268-8e3f-7e05?i=KvdN,rumah,"garasi, garden",2,"Ar- 204   Bismillah… Dijual Rumah 2 Lantai Nyaman & Asri di Tanah Baru, Beji – Depok Ingin punya rumah di lokasi strategis, nempel Jakarta Selatan dan dekat akses tol? Rumah ini bisa jadi pilihan tepat untuk hunian keluarga maupun investasi jangka panjang  Spesifikasi Rumah Luas Tanah : 67 m² Luas Bangunan : 105 m² 3 Kamar Tidur & 2 Kamar Mandi Ruang laundry + balkon Carport untuk 1 mobil Akses jalan 2 mobil, hadap Timur Bangunan kokoh dengan dinding hebel , kondisi baru Air bersih jetpump Lokasi di dalam cluster mini (hanya 2 unit, private & tenang)  Lokasi Sangat Strategis Dekat Gerbang Tol Kukusan & Krukut (akses JORR) Dekat Tugu Gong Tanah Baru 10 menit ke Universitas Indonesia & Universitas Gunadarma Dekat Jl. Moh. Kahfi II Jagakarsa Dekat RS Grha Permata Ibu Lingkungan nyaman, aman, dan bebas banjir  Bonus Konsumen Torn + mesin air 1 unit AC 1 unit kitchen set  Minat Survey Lokasi Hubungi EKA NURHIDAYATI"
945119480,(Termurah) Jual Rumah Baru Di Cluster Rangkapan jaya Pancoran mas Kota Depok,385900000.0,-6.389,106.785,Jawa Barat,Depok Kota,Limo,55,51,3,2,https://www.lamudi.co.id/properti/41032-73-8d2313f07b9a-397f-19e0256-9357-7f2f?i=Vnzb9Q,rumah,"garasi, garden",2,"MAU CARI RUMAH 2 LANTAI, LOKASINYA DEKAT AKSES KRL & PINTU TOL? Tenang, gaperlu khawatir karena semua kebutuhan Anda hanya ada di sini.  ARV 2 (Cipayung, Kota Depok)  Rumah 2 Lantai | 3 Kamar Tidur | 2 Kamar Mandi   Keunggulan Utama • One Gate System • Pos Security • Musholla • Akses Mobil  • Bebas Banjir   LAYOUT & RUANG: • 3 Kamar Tidur • 2 Kamar Mandi • Ruang Tamu & Ruang Keluarga • Dapur • Teras & Taman • Carport   Lokasi Strategis - 6 menit ke Mall Superindo Cipayung - 10 menit ke Gerbang Tol Sawangan 4 (Desari) - 15 menit ke Stasiun Citayam & Stasiun Depok Lama - 3 km ke Mall DTC (Depok Town Square) - 4 km RSU Bhakti Yudha   Unit Terbatas  Minat Survey Lokasi Hubungi EKA NURHIDAYATI"
945119454,081296510550,225000000.0,-6.422,106.782,Jawa Barat,Depok Kota,Cipayung,40,60,2,1,https://www.lamudi.co.id/properti/41032-73-b598c78a376c-91a2-19e0286-976d-7c46?i=AN0DWds,rumah,"garasi, garden",1,"Minimalis Modern Pasir Putih Sawangan, Cash 225 Juta   Harga Promo 225 Juta cash only Tidak di cicil & kpr   Bangunan 40 Luas Tanah 60 Kamar tidur 2 Kamar mandi 1 Ruang tamu Dapur Taman  Carpot mobil Listrik 1300 watt Air sumur bor Toren   PINTU TOL SAWANGAN TRANS JAKARTA SAWANGAN STASIUN DEPOK  SUPERINDO SAWANGAN PASAR BERSIH  RSUD DEPOK KLINIK 24 JAM ATM CENTRE PUSAT BISNIS"
945119263,Rumah kpr murah siap huni cicilannya 2 jutaan,395000000.0,-6.407,106.755,Jawa Barat,Depok Kota,Sawangan,40,60,2,1,https://www.lamudi.co.id/properti/41032-73-b9bdf7660683-bac-19e0284-9b92-73f8?i=ANMqGn8,rumah,,,"Rumah kpr sangat berkualitas di sawangan depok  Cukup boking 5jt saja sudah bisa punya rumah  Harga 395jt Cicilan 2 jutaan Sudah tidak ada lagi selain di sini rumah di sawangan dengan harga segini  Alamat: kp perigi sawangan Depok (Wa aja nanti di kirim shareloc   Jika membeli Rumah di lokasi kami, Anda susah tidak kena biaya kpr, asuransi jiwa, kebakaran, notaris yang nilainya bisa di atas 20-25jt'n Dan free biaya notaris, balik nama SHM, bphtb/pajak pembeli dll yg nilai'a juga di atas 30jt'n  Bonus -canopy -mesin air jet Pum -toren  Spesifikasi Semua (SNI)  Free -Biaya kpr -biaya asuransi jiwa dan kebakaran -biaya bphtb (pajak pembeli) -provisi bank -biaya notaris Dll  Yuk buruan di survei sebelum kehabisan"
945119142,"Scandinavian modern Pasir putih sawangan depok, cash only 265 juta",265000000.0,-6.422,106.782,Jawa Barat,Depok Kota,Cipayung,40,70,2,1,https://www.lamudi.co.id/properti/41032-73-a0efa1ca5efd-9f31-19e0279-b749-7eba?i=fIHtdg,rumah,"garasi, garden",1,"Scandinavian Modrn Sawangan pasir putih, Cash only 265 juta    Bangunan 40 Luas tanah 70 Harga promo 265 juta cash  Kamar tidur 2 Kamar mandi 1 Ruang tamu Dapur Taman Carpot mobil Air sumur bor Mesin air Toren Listrik 1300 watt  Masjid Sekolah Pasar Bersih Superindo sawangan RSUD Depok Klinik 24 Jam"
945118663,Rumah SHM Hadap Timur 14 Menit ke Gerbang Tol Cimanggis J-35614,810000000.0,-6.436,106.835,Jawa Barat,Depok Kota,Cilodong,45,84,2,1,https://www.lamudi.co.id/properti/41032-73-905cfdeb9a6-5001-679993a8-ae3b-4130?i=AJ-wV94,rumah,garden,1,Permata Cimanggis Cluster Mutiara   *Menerima Cash *Bisa Dibantu KPR  SHM LT 84 LB 45 1 Lantai 2 Kamar Tidur 1 Kamar Mandi Listrik 1300 VA Sumber Air Tanah Hadap Timur  Fasilitas Sekitar Hunian: 6 Menit ke SD Negeri Cimpaeun 1 7 Menit ke SMP Negeri 16 Depok 10 Menit ke SD Negeri Cimpaeun 3 10 Menit ke SD Negeri Cilangkap 8 15 Menit ke SMA Negeri 1 Cibinong  10 Menit ke Pasar Induk Cikema 15 Menit ke Pasar Cibinong Kesohor 15 Menit ke Pasar Cibinong 20 Menit ke Cibinong Square Mall 20 Menit ke Cibinong City Mall  5 Menit ke RSUD Depok Timur 15 Menit ke Rumah Sakit Bina Husada 20 Menit ke Rumah Sakit Sentra Medika 20 Menit ke RS Helsa Citeureup  18 Menit ke Stasiun KA Cibinong 15 Menit ke Terminal Jatijajar 15 Menit ke Terminal Cibinong 14 Menit ke Gerbang Tol Cimanggis 20 Menit ke Gerbang Tol Citereup 2  hubungi sekarang juga untuk konsultasi dan survey rumahnya (Silahkan tulis no.telp pada pesan untuk kami hubungi lebih lanjut)
938294654,Rumah Syariah Modern di Medina Townhouse Depok Perumahan Syariah Skema Developer Strategis Nyaman Bebas Riba SHM IMB Ready Dekat Stasiun Dekat Tol,943000000.0,-6.4,106.81,Jawa Barat,Depok Kota,Pancoran Mas,60,65,2,1,https://www.lamudi.co.id/properti/41032-73-ca23717ea43a-2cda-198ff71-a469-7a16?i=CgYhyA,rumah,"garden, garasi",2,"MEDINA TOWNHOUSE DEPOK PERUMAHAN SYARIAH EKSKLUSIF DI PANCORAN MAS  Cluster Syariah Eksklusif Medina Townhouse Depok dirancang untuk keluarga yang membutuhkan hunian strategis dengan konsep minimalis premium.   Dekat dengan pintu Tol Sawangan, Margonda, dan pusat kota Depok membuat hunian ini ideal untuk aktivitas sehari-hari.   Dengan sistem syariah yang aman tanpa riba dan tanpa bank, pembeli mendapatkan ketenangan maksimal. Lingkungan cluster rapi dan nyaman menambah nilai investasi hunian ini.   Hunian Islami 2 Lantai dengan desain Compact House & Split Level, ideal untuk keluarga yang mencari kenyamanan dan keberkahan.  Keunggulan Medina Townhouse: Tanpa Riba, Tanpa Denda, Tanpa Sita – 100% sesuai syariah Lingkungan Eksklusif & Nyaman dengan konsep kawasan yang tertata Privasi Terjaga & Udara Sejuk berkat desain modern adaptif Akses Strategis ke berbagai fasilitas umum di pusat Kota Depok   Lokasi Strategis, Akses Mudah, Skema Tanpa Bank!  Tanpa Riba Tanpa BI Checking Tanpa Denda & Sita Langsung Akad Developer  Kenapa Pilih Medina Townhouse?  Cluster Eksklusif – Privasi & Ketenangan terjaga  Desain Modern split Level 2 lantai  Legalitas lengkap: SHM Pecah Unit + IMB  Akses strategis:   5 menit ke Stasiun Depok Lama   10 menit ke Tol Depok-Antasari     12 menit ke Kampus UI Depok   15 menit dari Jakarta Selatan (Jagakarsa, Pasar Minggu, Lenteng Agung)  Dekat dengan sekolah Islam, RS, kampus, & pusat belanja   SPESIFIKASI RUMAH: * LT/LB: Mulai 52/55m2 s.d. 101/>150m²(Custom) * Kamar Tidur: 2–4 * Kamar Mandi: 1-3 * Carport + Taman Mini * Listrik 2.200W – Air Jetpump   PROMO TERBATAS!  Type 60/65 (Luas Bangunan 60m², Luas Tanah 65m2, 2 Lantai)  Promo Cash Keras berlaku hingga Oktober 2025  Cicilan KPR Syariah Developer – Proses Mudah & 100% Syariah  Cicilan langsung ke developer, fleksibel hingga 5 tahun!   Pilihan Unit Lainnya:  Type 55, Type 60, Type 65, Type 70, Type 75   Cocok untuk :  Pengusaha & Wirausahawan  Keluarga Muda Hijrah  Investor Syariah & End-User  Karyawan, Profesional, BUMN  Hubungi Sekarang!: Koes Inhouse Marketing Medina Townhouse Siapa cepat, dia dapat ! Unit terbatas..  Fast response & bisa langsung survei lokasi Ketik Gmaps : 'Medina Townhouse' Perumahan Syariah Depok Pancoran Mas  #ClusterEksklusifDepok #MedinaTownhouse #RumahSyariah #StrategisDepok #LamudiProSEO"
939623505,Rumah Kota Depok Strategis Aman Skema Developer Syariah Tanpa Riba SHM IMB Ready di Cluster Medina Townhouse Pancoran Mas Dekat Tol Dekat Stasiun,825000000.0,-6.403,106.802,Jawa Barat,Depok Kota,Pancoran Mas,55,56,2,1,https://www.lamudi.co.id/properti/41032-73-7479fdda838f-4fae-199cc44-b3a9-7371?i=S5BW9w,rumah,"garden, garasi",2,"Rumah Syariah Depok Medina Townhouse dengan Lingkungan Nyaman, Akses Mudah ke Tol & Stasiun, Desain Modern Minimalis, Legalitas Aman Tanpa Riba Tanpa Bank Tanpa Denda Sangat Cocok untuk Keluarga Muda di Area Strategis Jabodetabek.  Medina Townhouse hadir sebagai hunian syariah eksklusif di Depok  Dengan akses cepat ke Jakarta Selatan, dekat tol, sekolah, kampus, dan pusat belanja.   Tanpa riba, tanpa denda, tanpa BI checking, dan legalitas aman untuk keluarga modern.  Temukan hunian impian Anda di Kota Depok, rumah modern dengan lokasi strategis, lingkungan tenang Dengan skema pembayaran 100% syariah tanpa riba, tanpa denda, tanpa sita. Dirancang khusus bagi keluarga yang mengutamakan kenyamanan, keberkahan, dan nilai investasi jangka panjang.  Keunggulan Medina Townhouse Depok : Lokasi strategis di jantung Kota Depok, dekat pusat kota, sekolah, masjid, dan akses transportasi umum. Skema Developer Syariah tanpa bank, tanpa riba, tanpa BI checking. Desain rumah modern minimalis dengan material berkualitas. Jalan lingkungan lebar dan aman, cocok untuk keluarga muda maupun pensiunan. Lingkungan asri, tenang, bebas banjir, Investasi tinggi & nilai properti terus naik seiring pesatnya pertumbuhan Depok.  Akses Lokasi Sangat Strategis: ±10 menit ke Tol Desari dan Tol Kukusan, Stasiun Depok Lama, Dekat dengan Universitas Indonesia, RS Hermina, ITC Depok, Margonda City Mall (Margo City Mall) Akses mudah ke Jakarta Selatan dan Cinere  Kenapa Pilih Medina Townhouse?  Cluster Eksklusif – Privasi & Ketenangan terjaga  Desain Modern split Level 2 lantai  Legalitas lengkap: SHM Pecah per-unit + IMB  Akses strategis:   5 menit ke Stasiun Depok Lama   10 menit ke Tol Depok-Antasari      12 menit ke Kampus UI Depok   15 menit dari Jakarta Selatan (Jagakarsa, Pasar Minggu, Lenteng Agung)  Dekat dengan sekolah Islam, RS, kampus, & pusat belanja   Skema Pembelian: Tanpa Bank Tanpa Bunga Tanpa Denda Tanpa Sita Proses mudah langsung dengan developer syariah terpercaya Cicilan ringan dan fleksibel sesuai kemampuan   Miliki Rumah Idaman Syariah di Depok Sekarang Juga! Hubungi kami untuk survei lokasi dan penawaran terbaik hari ini.   Segera booking unit sebelum kehabisan! Koes-Inhouse Marketing Medina Townhouse Gmaps Lokasi : Medina Townhouse (Jl.Kramat asem no.36B Rt.03 Rw.14 Pancoran mas Kota Depok)  Rumah dijual di Depok, cluster syariah Depok, rumah syariah tanpa riba, rumah islami Depok, developer syariah terpercaya, perumahan syariah Depok, rumah strategis Depok, rumah dekat stasiun Depok, rumah tanpa bank Depok. Rumah Syariah Eksklusif di Depok Dekat Tol & Dekat Stasiun Depok lama Stasiun Depok Baru Medina Townhouse Depok  #MedinaTownhouse #RumahDepok #PropertiSyariah #TanpaRiba #RumahJakartaSelatan #ClusterDepok #RumahJabodetabek #MedinaTownhouseDepok #RumahSyariahDepok #ClusterSyariah #HunianSyariahModern #PropertiDepok #JualRumahDepok #SyariahTanpaBank #RumahDekatUI #InvestasiPropertiDepok #RumahMinimalisDepok"
